"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
6084,"US-2016-132577","2016-11-22","2016-11-27","Standard Class","JE-15475","OFF-AR-10003481","23.616",9,"0.2","2.6568"
6085,"US-2016-132577","2016-11-22","2016-11-27","Standard Class","JE-15475","TEC-AC-10000387","24.032",2,"0.2","-0.6008"
6086,"US-2016-132577","2016-11-22","2016-11-27","Standard Class","JE-15475","OFF-LA-10000262","2.088",1,"0.2","0.6786"
6087,"US-2016-132577","2016-11-22","2016-11-27","Standard Class","JE-15475","OFF-BI-10003196","4.488",6,"0.8","-6.732"
6109,"CA-2016-150007","2016-09-11","2016-09-16","Standard Class","AS-10090","OFF-LA-10001982","6",2,"0.2","2.1"
6110,"CA-2016-150007","2016-09-11","2016-09-16","Standard Class","AS-10090","OFF-BI-10004141","1.908",3,"0.8","-3.2436"
6111,"CA-2016-124590","2016-11-12","2016-11-16","Standard Class","SP-20920","FUR-CH-10004495","1474.802",7,"0.3","-21.0686"
6112,"CA-2016-124590","2016-11-12","2016-11-16","Standard Class","SP-20920","OFF-AP-10002311","110.096",2,"0.2","33.0288"
6113,"CA-2016-124590","2016-11-12","2016-11-16","Standard Class","SP-20920","OFF-FA-10000585","16.752",6,"0.2","5.4444"
6114,"CA-2016-124590","2016-11-12","2016-11-16","Standard Class","SP-20920","FUR-CH-10000454","1537.074",9,"0.3","0"
6115,"CA-2016-124590","2016-11-12","2016-11-16","Standard Class","SP-20920","FUR-CH-10003746","449.372",2,"0.3","-12.8392"
6116,"CA-2016-133802","2016-03-14","2016-03-20","Standard Class","SP-20650","OFF-BI-10003291","41.904",6,"0.2","14.1426"
6117,"US-2016-113677","2016-11-13","2016-11-19","Standard Class","CM-12655","TEC-PH-10002114","2279.96",4,"0","592.7896"
6118,"US-2016-113677","2016-11-13","2016-11-19","Standard Class","CM-12655","OFF-LA-10001569","14.94",3,"0","6.8724"
6128,"CA-2016-124100","2016-03-31","2016-04-06","Standard Class","EH-13990","FUR-CH-10003817","327.996",6,"0.1","54.666"
6134,"CA-2016-148096","2016-08-16","2016-08-19","First Class","AO-10810","FUR-TA-10004152","161.28",2,"0.2","12.096"
6135,"CA-2016-146766","2016-11-04","2016-11-04","Same Day","TT-21220","OFF-AR-10002135","192.8",4,"0","55.912"
6138,"US-2016-142251","2016-10-31","2016-11-04","Second Class","FO-14305","OFF-PA-10002986","32.064",6,"0.2","11.2224"
6149,"CA-2016-161928","2016-06-27","2016-06-29","Second Class","AC-10660","TEC-PH-10003484","201.584",2,"0.2","12.599"
6151,"US-2016-106600","2016-04-08","2016-04-11","First Class","RM-19375","FUR-BO-10001608","354.9",5,"0","88.725"
6158,"CA-2016-104150","2016-08-03","2016-08-05","Second Class","AG-10330","OFF-EN-10002504","81.54",3,"0","38.3238"
6159,"CA-2016-104150","2016-08-03","2016-08-05","Second Class","AG-10330","TEC-AC-10004803","167.28",12,"0","23.4192"
6160,"CA-2016-161025","2016-12-03","2016-12-09","Standard Class","GM-14440","OFF-ST-10001932","772.68",4,"0","108.1752"
6171,"CA-2016-141523","2016-12-19","2016-12-24","Second Class","MH-17440","OFF-BI-10000948","34.248",3,"0.2","11.5587"
6172,"CA-2016-141523","2016-12-19","2016-12-24","Second Class","MH-17440","OFF-AR-10001545","3.52",2,"0","1.0208"
6185,"CA-2016-143609","2016-12-11","2016-12-13","First Class","DB-13270","FUR-CH-10004218","403.92",5,"0.2","25.245"
6191,"CA-2016-157259","2016-12-24","2016-12-28","Standard Class","JM-15535","FUR-FU-10003192","799.56",9,"0","207.8856"
6203,"CA-2016-118332","2016-12-16","2016-12-23","Standard Class","PK-19075","FUR-CH-10001708","563.92",5,"0.2","7.049"
6204,"CA-2016-133669","2016-10-21","2016-10-27","Standard Class","SV-20935","TEC-PH-10001305","235.152",8,"0.4","-47.0304"
6206,"CA-2016-133697","2016-10-20","2016-10-24","Second Class","CM-12445","OFF-PA-10000726","51.016",7,"0.2","15.9425"
6207,"CA-2016-133697","2016-10-20","2016-10-24","Second Class","CM-12445","OFF-FA-10003112","25.248",4,"0.2","7.89"
6208,"CA-2016-133697","2016-10-20","2016-10-24","Second Class","CM-12445","FUR-CH-10002372","56.686",1,"0.3","-14.5764"
6219,"CA-2016-160220","2016-10-20","2016-10-26","Standard Class","JS-16030","TEC-PH-10001300","125.7",6,"0","35.196"
6220,"CA-2016-160220","2016-10-20","2016-10-26","Standard Class","JS-16030","TEC-PH-10001557","191.98",2,"0","51.8346"
6221,"CA-2016-160220","2016-10-20","2016-10-26","Standard Class","JS-16030","OFF-ST-10000617","20.86",7,"0","1.4602"
6229,"CA-2016-148208","2016-01-22","2016-01-27","Standard Class","BT-11530","TEC-PH-10004093","110.376",4,"0.4","-20.2356"
6230,"CA-2016-148208","2016-01-22","2016-01-27","Standard Class","BT-11530","TEC-AC-10000171","55.176",3,"0.2","15.8631"
6237,"CA-2016-144400","2016-02-23","2016-02-27","Standard Class","AC-10420","OFF-EN-10004386","57.576",3,"0.2","21.591"
6238,"US-2016-155180","2016-01-22","2016-01-29","Standard Class","TB-21280","OFF-BI-10004506","26.336",4,"0.2","9.2176"
6241,"US-2016-131912","2016-10-29","2016-11-01","Second Class","LH-17155","OFF-BI-10004236","11.744",1,"0.2","3.8168"
6244,"CA-2016-165561","2016-11-24","2016-11-28","Standard Class","CR-12580","OFF-SU-10004782","25.35",3,"0","7.605"
6263,"CA-2016-132479","2016-09-24","2016-09-26","First Class","MK-17905","OFF-BI-10004584","442.372",7,"0.8","-729.9138"
6265,"US-2016-115952","2016-10-06","2016-10-06","Same Day","JH-15910","OFF-BI-10004654","28.85",5,"0","14.425"
6274,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","FUR-FU-10001847","12.42",3,"0","4.4712"
6275,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","TEC-AC-10004595","428.4",3,"0","89.964"
6276,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","FUR-FU-10004164","24.75",5,"0","10.89"
6277,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","OFF-LA-10001074","87.71",7,"0","41.2237"
6278,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","OFF-ST-10000604","69.52",2,"0","17.38"
6279,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","TEC-PH-10000148","20.784",2,"0.2","-4.6764"
6280,"US-2016-139087","2016-07-17","2016-07-22","Second Class","DK-13375","OFF-BI-10000042","12.816",3,"0.2","4.1652"
6284,"CA-2016-100944","2016-09-24","2016-09-28","Standard Class","EH-13765","OFF-EN-10001453","304.9",5,"0","143.303"
6285,"CA-2016-100944","2016-09-24","2016-09-28","Standard Class","EH-13765","FUR-CH-10000988","563.24",5,"0.2","56.324"
6286,"CA-2016-125080","2016-10-21","2016-10-26","Standard Class","VW-21775","FUR-TA-10003238","661.176",2,"0.4","-231.4116"
6287,"CA-2016-121020","2016-10-24","2016-10-31","Standard Class","CG-12040","TEC-PH-10001061","239.976",3,"0.2","17.9982"
6306,"CA-2016-163328","2016-11-04","2016-11-06","Second Class","TP-21565","OFF-SU-10002301","17.584",7,"0.2","-4.1762"
6307,"CA-2016-163328","2016-11-04","2016-11-06","Second Class","TP-21565","FUR-CH-10003298","104.784",1,"0.2","-14.4078"
6308,"CA-2016-163328","2016-11-04","2016-11-06","Second Class","TP-21565","OFF-PA-10004353","47.952",3,"0.2","16.7832"
6309,"CA-2016-163328","2016-11-04","2016-11-06","Second Class","TP-21565","FUR-CH-10000229","650.352",3,"0.2","-97.5528"
6310,"CA-2016-163328","2016-11-04","2016-11-06","Second Class","TP-21565","OFF-LA-10003930","629.184",8,"0.2","228.0792"
6311,"CA-2016-163328","2016-11-04","2016-11-06","Second Class","TP-21565","OFF-PA-10000176","15.176",1,"0.2","5.3116"
6337,"CA-2016-165995","2016-08-30","2016-09-06","Standard Class","BG-11740","FUR-FU-10000672","47.04",4,"0","15.9936"
6338,"CA-2016-165995","2016-08-30","2016-09-06","Standard Class","BG-11740","TEC-PH-10004908","339.96",5,"0.2","42.495"
6342,"US-2017-105830","2016-12-31","2017-01-02","First Class","DB-13660","OFF-ST-10002554","156.512",4,"0.2","-35.2152"
6370,"CA-2016-103919","2016-10-03","2016-10-07","Standard Class","TP-21565","FUR-FU-10001756","38.08",5,"0.6","-29.512"
6371,"CA-2016-113425","2016-11-21","2016-11-21","Same Day","JK-16120","FUR-BO-10002598","113.568",2,"0.2","12.7764"
6377,"CA-2016-163216","2016-10-07","2016-10-10","First Class","AW-10930","OFF-LA-10000134","4.928",2,"0.2","1.7248"
6378,"US-2016-116442","2016-12-15","2016-12-22","Standard Class","BP-11230","FUR-FU-10002364","14.76",2,"0","4.2804"
6382,"CA-2016-127236","2016-03-29","2016-04-02","Standard Class","TB-21595","FUR-BO-10004015","299.975",5,"0.5","-167.986"
6383,"CA-2016-127236","2016-03-29","2016-04-02","Standard Class","TB-21595","TEC-PH-10000141","158.376",4,"0.4","-36.9544"
6392,"CA-2016-129126","2016-12-14","2016-12-19","Standard Class","PK-19075","OFF-PA-10001471","14.62",2,"0","6.7252"
6393,"CA-2016-129126","2016-12-14","2016-12-19","Standard Class","PK-19075","OFF-LA-10003190","5.76",2,"0","2.8224"
6394,"CA-2016-129126","2016-12-14","2016-12-19","Standard Class","PK-19075","OFF-FA-10000621","21.48",6,"0","10.5252"
6395,"CA-2016-129126","2016-12-14","2016-12-19","Standard Class","PK-19075","FUR-FU-10002937","396.92",4,"0","198.46"
6396,"CA-2016-129126","2016-12-14","2016-12-19","Standard Class","PK-19075","OFF-ST-10004507","17.15",1,"0","4.6305"
6397,"CA-2016-129126","2016-12-14","2016-12-19","Standard Class","PK-19075","OFF-BI-10000279","23.12",2,"0.2","7.803"
6417,"CA-2016-111976","2016-03-08","2016-03-12","Standard Class","BD-11620","TEC-PH-10002890","108.576",4,"0.4","-25.3344"
6418,"CA-2016-111976","2016-03-08","2016-03-12","Standard Class","BD-11620","OFF-FA-10004968","5.984",2,"0.2","-1.3464"
6419,"CA-2016-140130","2016-10-31","2016-11-05","Standard Class","HW-14935","OFF-SU-10001218","21.96",2,"0","6.1488"
6420,"CA-2016-140130","2016-10-31","2016-11-05","Standard Class","HW-14935","FUR-CH-10002084","368.97",3,"0","81.1734"
6421,"CA-2016-140130","2016-10-31","2016-11-05","Standard Class","HW-14935","OFF-AR-10004269","12.39",3,"0","3.4692"
6422,"CA-2016-140130","2016-10-31","2016-11-05","Standard Class","HW-14935","OFF-ST-10001128","332.94",3,"0","9.9882"
6426,"CA-2016-143714","2016-05-23","2016-05-27","Standard Class","CC-12370","TEC-CO-10004722","8399.976",4,"0.4","1119.9968"
6427,"CA-2016-143714","2016-05-23","2016-05-27","Standard Class","CC-12370","OFF-BI-10004308","6.294",1,"0.7","-4.196"
6428,"CA-2016-143714","2016-05-23","2016-05-27","Standard Class","CC-12370","OFF-PA-10000029","10.368",2,"0.2","3.6288"
6429,"CA-2016-143714","2016-05-23","2016-05-27","Standard Class","CC-12370","TEC-PH-10004080","122.382",3,"0.4","-24.4764"
6441,"CA-2016-101161","2016-10-13","2016-10-20","Standard Class","BW-11110","OFF-AR-10001860","34.7",5,"0","12.492"
6442,"CA-2016-101161","2016-10-13","2016-10-20","Standard Class","BW-11110","OFF-ST-10003123","99.87",3,"0","23.9688"
6443,"CA-2016-101161","2016-10-13","2016-10-20","Standard Class","BW-11110","OFF-PA-10001295","37.94",2,"0","18.2112"
6444,"CA-2016-101161","2016-10-13","2016-10-20","Standard Class","BW-11110","OFF-LA-10000407","24.9",5,"0","11.454"
6445,"CA-2016-101161","2016-10-13","2016-10-20","Standard Class","BW-11110","FUR-FU-10003535","82.26",3,"0","33.7266"
6465,"US-2016-155404","2016-09-22","2016-09-28","Standard Class","AS-10630","FUR-FU-10004586","13.28",2,"0","6.3744"
6468,"CA-2016-163804","2016-12-02","2016-12-08","Standard Class","DB-13270","OFF-ST-10000142","2079.4",5,"0","582.232"
6469,"CA-2016-163804","2016-12-02","2016-12-08","Standard Class","DB-13270","TEC-PH-10000441","629.95",5,"0","176.386"
6470,"CA-2016-163804","2016-12-02","2016-12-08","Standard Class","DB-13270","FUR-FU-10004864","72.42",6,"0","23.8986"
6474,"CA-2016-113292","2016-03-18","2016-03-20","Second Class","DB-13060","OFF-AP-10003590","871.8",3,"0.2","87.18"
6492,"CA-2016-113845","2016-11-20","2016-11-25","Standard Class","FA-14230","FUR-BO-10004695","289.568",2,"0.2","10.8588"
6493,"CA-2016-113845","2016-11-20","2016-11-25","Standard Class","FA-14230","OFF-ST-10003327","39.72",5,"0.2","4.4685"
6494,"CA-2016-113845","2016-11-20","2016-11-25","Standard Class","FA-14230","TEC-PH-10003357","244.768",4,"0.2","24.4768"
6506,"CA-2016-152331","2016-06-26","2016-06-30","Standard Class","LD-16855","OFF-AR-10001547","5.304",3,"0.2","0.4641"
6507,"US-2016-128909","2016-10-09","2016-10-11","Second Class","SP-20545","OFF-PA-10001593","19.136",4,"0.2","5.98"
6508,"US-2016-128909","2016-10-09","2016-10-11","Second Class","SP-20545","FUR-FU-10004071","332.832",4,"0.2","-24.9624"
6524,"CA-2016-129308","2016-07-07","2016-07-13","Standard Class","CC-12100","OFF-LA-10002945","10.08",2,"0.2","3.276"
6525,"CA-2016-129308","2016-07-07","2016-07-13","Standard Class","CC-12100","TEC-PH-10002310","59.994",1,"0.4","-12.9987"
6526,"CA-2016-129308","2016-07-07","2016-07-13","Standard Class","CC-12100","OFF-BI-10001525","5.715",5,"0.7","-4.7625"
6527,"CA-2016-129308","2016-07-07","2016-07-13","Standard Class","CC-12100","OFF-BI-10001308","9.42",5,"0.7","-7.85"
6528,"CA-2016-157791","2016-12-23","2016-12-28","Second Class","CA-11965","TEC-CO-10002095","1999.96",4,"0","899.982"
6560,"CA-2016-160941","2016-07-21","2016-07-26","Standard Class","DK-12835","OFF-EN-10003001","419.9",5,"0","197.353"
6561,"CA-2016-160941","2016-07-21","2016-07-26","Standard Class","DK-12835","OFF-LA-10003766","3.15",1,"0","1.512"
6573,"CA-2016-161543","2016-05-10","2016-05-16","Standard Class","RD-19720","OFF-PA-10003971","11.96",2,"0","5.8604"
6574,"CA-2016-160535","2016-11-25","2016-11-30","Standard Class","BP-11050","OFF-ST-10000689","563.4",4,"0","67.608"
6575,"CA-2016-160535","2016-11-25","2016-11-30","Standard Class","BP-11050","TEC-MA-10004255","319.92",8,"0","118.3704"
6580,"CA-2016-169887","2016-10-22","2016-10-22","Same Day","MS-17530","OFF-PA-10003001","6.68",1,"0","3.2064"
6581,"CA-2016-169887","2016-10-22","2016-10-22","Same Day","MS-17530","OFF-AR-10002766","8.34",3,"0","2.2518"
6582,"CA-2016-169887","2016-10-22","2016-10-22","Same Day","MS-17530","FUR-FU-10003095","101.94",3,"0","30.582"
6583,"CA-2016-148516","2016-08-07","2016-08-11","Standard Class","DW-13585","TEC-AC-10003610","179.97",3,"0","86.3856"
6594,"CA-2016-126795","2016-06-13","2016-06-16","Second Class","GT-14710","OFF-BI-10001989","33.568",2,"0.2","11.7488"
6605,"CA-2016-148852","2016-05-26","2016-05-31","Standard Class","SV-20785","OFF-FA-10003467","5.94",3,"0","0"
6606,"CA-2016-148852","2016-05-26","2016-05-31","Standard Class","SV-20785","OFF-PA-10001293","45.36",7,"0","21.7728"
6607,"CA-2016-148852","2016-05-26","2016-05-31","Standard Class","SV-20785","TEC-PH-10003885","211.168",4,"0.2","23.7564"
6608,"CA-2016-148852","2016-05-26","2016-05-31","Standard Class","SV-20785","FUR-CH-10004860","484.704",6,"0.2","-84.8232"
6609,"CA-2016-148852","2016-05-26","2016-05-31","Standard Class","SV-20785","TEC-MA-10002428","371.976",3,"0.2","116.2425"
6611,"CA-2016-168921","2016-10-20","2016-10-22","First Class","AG-10495","OFF-BI-10004209","19.296",3,"0.2","6.03"
6616,"CA-2016-123512","2016-06-17","2016-06-19","First Class","MV-18190","FUR-BO-10004218","239.666",2,"0.15","14.098"
6617,"CA-2016-123512","2016-06-17","2016-06-19","First Class","MV-18190","OFF-LA-10000081","22.5",6,"0","10.8"
6618,"CA-2016-123512","2016-06-17","2016-06-19","First Class","MV-18190","OFF-PA-10001497","219.84",4,"0","107.7216"
6631,"CA-2016-105081","2016-12-25","2016-12-30","Standard Class","JE-15715","FUR-CH-10000847","698.352",3,"0.2","52.3764"
6632,"CA-2016-105081","2016-12-25","2016-12-30","Standard Class","JE-15715","FUR-TA-10001307","1747.25",5,"0","629.01"
6633,"US-2016-146857","2016-05-06","2016-05-08","Second Class","BE-11455","OFF-AP-10001205","54.48",1,"0","15.2544"
6634,"CA-2016-166275","2016-10-24","2016-10-24","Same Day","SS-20590","TEC-AC-10001838","199.99",1,"0","85.9957"
6647,"US-2016-127334","2016-12-15","2016-12-21","Standard Class","MP-18175","FUR-TA-10003473","564.195",3,"0.5","-304.6653"
6648,"US-2016-127334","2016-12-15","2016-12-21","Standard Class","MP-18175","OFF-AP-10001205","87.168",2,"0.2","8.7168"
6666,"CA-2016-115483","2016-07-14","2016-07-18","Second Class","JS-15880","OFF-PA-10001497","219.84",5,"0.2","79.692"
6695,"US-2016-163538","2016-08-26","2016-08-30","Standard Class","SS-20515","TEC-AC-10002006","47.97",3,"0","14.8707"
6696,"US-2016-155103","2016-12-02","2016-12-07","Standard Class","JF-15190","OFF-BI-10004318","415.176",3,"0.2","134.9322"
6697,"US-2016-155103","2016-12-02","2016-12-07","Standard Class","JF-15190","OFF-BI-10004236","35.232",3,"0.2","11.4504"
6698,"US-2016-155103","2016-12-02","2016-12-07","Standard Class","JF-15190","OFF-PA-10000062","54.96",1,"0","26.9304"
6707,"CA-2016-112277","2016-09-10","2016-09-15","Standard Class","SC-20695","TEC-PH-10003505","519.68",7,"0.2","58.464"
6711,"CA-2016-149503","2016-12-09","2016-12-12","First Class","SP-20650","OFF-BI-10002133","273.92",8,"0.2","99.296"
6717,"CA-2016-134789","2016-04-08","2016-04-15","Standard Class","CK-12325","OFF-FA-10002280","30",6,"0","14.4"
6718,"CA-2016-134789","2016-04-08","2016-04-15","Standard Class","CK-12325","OFF-PA-10001934","25.92",4,"0","12.7008"
6719,"CA-2016-134789","2016-04-08","2016-04-15","Standard Class","CK-12325","FUR-FU-10003268","159.92",4,"0","31.984"
6720,"CA-2016-130442","2016-12-16","2016-12-19","First Class","SF-20065","OFF-AP-10004859","34.944",3,"0.2","3.0576"
6725,"CA-2016-128811","2016-09-12","2016-09-16","Standard Class","SF-20200","OFF-FA-10000585","10.47",3,"0","4.8162"
6726,"CA-2016-128811","2016-09-12","2016-09-16","Standard Class","SF-20200","OFF-LA-10003720","11.07",3,"0","5.2029"
6727,"CA-2016-128811","2016-09-12","2016-09-16","Standard Class","SF-20200","OFF-BI-10000301","20.704",4,"0.2","7.764"
6729,"CA-2016-165827","2016-11-04","2016-11-09","Standard Class","MF-17665","FUR-FU-10001889","50.496",6,"0.2","8.2056"
6736,"CA-2016-123358","2016-04-10","2016-04-17","Standard Class","BT-11680","OFF-AP-10004980","113.76",3,"0","44.3664"
6737,"CA-2016-123358","2016-04-10","2016-04-17","Standard Class","BT-11680","OFF-ST-10001932","579.51",3,"0","81.1314"
6738,"CA-2016-123358","2016-04-10","2016-04-17","Standard Class","BT-11680","OFF-ST-10000636","150.66",9,"0","6.0264"
6739,"CA-2016-123358","2016-04-10","2016-04-17","Standard Class","BT-11680","OFF-BI-10000069","48.032",4,"0.2","15.6104"
6751,"CA-2016-154767","2016-06-28","2016-06-30","Second Class","BP-11155","FUR-CH-10003535","121.96",2,"0","20.7332"
6752,"CA-2016-154767","2016-06-28","2016-06-30","Second Class","BP-11155","OFF-AP-10000595","8.74",2,"0","2.2724"
6753,"CA-2016-154767","2016-06-28","2016-06-30","Second Class","BP-11155","OFF-PA-10003039","61.96",2,"0","27.882"
6754,"CA-2016-154767","2016-06-28","2016-06-30","Second Class","BP-11155","OFF-BI-10002003","7.96",2,"0","3.7412"
6755,"CA-2016-154767","2016-06-28","2016-06-30","Second Class","BP-11155","OFF-AP-10002311","275.24",4,"0","121.1056"
6762,"CA-2016-162943","2016-07-24","2016-07-26","Second Class","DB-12970","FUR-CH-10001708","253.764",2,"0.1","31.0156"
6763,"CA-2016-144764","2016-09-02","2016-09-08","Standard Class","RL-19615","OFF-LA-10000240","29.24",5,"0.2","9.8685"
6764,"CA-2016-144764","2016-09-02","2016-09-08","Standard Class","RL-19615","OFF-ST-10002485","35.168",2,"0.2","-8.3524"
6765,"CA-2016-144764","2016-09-02","2016-09-08","Standard Class","RL-19615","TEC-MA-10003230","1362.9",3,"0.3","-19.47"
6773,"CA-2016-119018","2016-11-04","2016-11-08","Standard Class","CW-11905","OFF-BI-10003314","7.712",2,"0.2","2.7956"
6774,"CA-2016-119018","2016-11-04","2016-11-08","Standard Class","CW-11905","OFF-BI-10000494","4.176",1,"0.2","1.305"
6775,"CA-2016-119018","2016-11-04","2016-11-08","Standard Class","CW-11905","OFF-PA-10000295","38.88",6,"0","18.6624"
6777,"US-2016-152373","2016-09-05","2016-09-11","Standard Class","PT-19090","OFF-ST-10003479","93.456",3,"0.2","-17.523"
6779,"US-2016-147711","2016-09-03","2016-09-08","Second Class","HF-14995","FUR-BO-10003159","344.94",3,"0","31.0446"
6780,"US-2016-147711","2016-09-03","2016-09-08","Second Class","HF-14995","FUR-FU-10002364","14.76",2,"0","4.2804"
6781,"US-2016-147711","2016-09-03","2016-09-08","Second Class","HF-14995","OFF-BI-10003350","12.76",2,"0","5.8696"
6782,"US-2016-147711","2016-09-03","2016-09-08","Second Class","HF-14995","OFF-LA-10004093","58.48",8,"0","27.4856"
6791,"CA-2016-124527","2016-11-16","2016-11-17","First Class","IM-15055","OFF-BI-10004967","8.32",5,"0.2","2.808"
6792,"CA-2016-162348","2016-11-10","2016-11-15","Standard Class","BF-11170","FUR-FU-10003731","9.98",1,"0","2.7944"
